timestamp,mvrv_ratio,exchange_inflow_native,exchange_inflow_usd,exchange_outflow_native,exchange_outflow_usd,exchange_supply_native,exchange_supply_usd
2025-03-04 00:00:00+00:00,2.011926611190173,30411.13999389,2655612981.1642876,30944.61968226,2702198396.4399886,2464950.28006143,215248555725.66003
2025-03-05 00:00:00+00:00,2.085499742580572,23995.70843781,2174476919.5127277,25230.78593506,2286398912.50327,2464883.84675262,223366317686.95102
2025-03-06 00:00:00+00:00,2.074588033844596,25872.323988,2334254608.5111074,26225.66320236,2366133603.6052504,2466346.7502814,222518907489.7554
2025-03-07 00:00:00+00:00,1.990605455895191,29456.56429117,2549571453.0868006,27243.79926929,2358048691.762413,2470147.2622866,213800118798.4535
2025-03-08 00:00:00+00:00,1.9817025600012972,10518.16023581,906363319.5766257,12455.76577937,1073329267.3392452,2469947.76421468,212838557748.2204
2025-03-09 00:00:00+00:00,1.8553174468191107,14606.50321778,1177982297.782252,14633.23711786,1180138327.9131725,2471591.27228752,199328389738.32928
2025-03-10 00:00:00+00:00,1.8183074680565463,34540.28869042,2728888671.1251435,39602.34128424,3128820996.524219,2468639.16574124,195037207501.84558
2025-03-11 00:00:00+00:00,1.9029557814450992,33038.37776185,2733831937.133727,44475.65416476,3680234079.8020806,2469014.12329786,204303907176.09973
2025-03-12 00:00:00+00:00,1.9218834269936982,22242.47582656,1860141770.1368358,42880.59415107,3586110868.7119937,2450256.79537574,204915363207.79037
2025-03-13 00:00:00+00:00,1.864334615532672,19491.97609696,1580999815.3624587,20225.00396712,1640455917.7921782,2487672.05182423,201775799182.81628
2025-03-14 00:00:00+00:00,1.9320354593333133,23252.37299036,1955660212.4098234,24902.07296075,2094409603.529729,2487626.50447148,209223900723.93555
2025-03-15 00:00:00+00:00,1.9374873260847636,10788.40629476,910033112.4646155,13378.76041435,1128536935.682785,2486240.9194984,209721575225.33774
2025-03-16 00:00:00+00:00,1.894746119450727,10600.09622144,874424227.4937268,11350.35329153,936314510.8675916,2486510.89911763,205117512774.83182
2025-03-17 00:00:00+00:00,1.9296028955456381,20142.53170559,1692253601.5954661,21955.77952201,1844591708.481518,2486116.62186422,208868471393.2214
2025-03-18 00:00:00+00:00,1.8989060236861497,20408.61070811,1687400393.9407246,19971.02011671,1651220050.9044545,2488005.49525556,205710301052.12448
2025-03-19 00:00:00+00:00,1.9911932421344407,21828.3136121,1894135216.6056318,28058.32571605,2434739751.416316,2483049.47255614,215464718627.43906
2025-03-20 00:00:00+00:00,1.929826803780835,29147.30089387,2452015850.814946,29861.74593818,2512118519.654267,2483781.47837733,208948045553.7701
2025-03-21 00:00:00+00:00,1.928165154014055,19582.87635846,1646320825.9180748,20854.34452166,1753212401.9180255,2483163.39589841,208758077107.44742
2025-03-22 00:00:00+00:00,1.9223588315764386,8811.07664035,738555196.1983384,10611.09840309,889435216.927441,2482235.82919143,208064036288.555
2025-03-23 00:00:00+00:00,1.966380986053732,8137.50133197,697879287.0352902,10097.53420494,865973433.8933762,2481039.19712505,212776108458.9672
2025-03-24 00:00:00+00:00,2.0008793939408274,22213.15536707,1939709855.7074304,35220.92968662,3075582163.4234886,2470255.62066769,215709073940.44043
2025-03-25 00:00:00+00:00,2.0026741040033817,27386.59098978,2394213633.6806035,51447.23259911,4497663318.150567,2448748.79903553,214076580845.63107
2025-03-26 00:00:00+00:00,1.9885114032158295,26673.12312854,2316205353.56997,32456.53002317,2818417184.8077736,2446441.13489684,212440816417.8867
2025-03-27 00:00:00+00:00,1.996709094176898,19306.05701374,1683706793.714974,21921.26444944,1911782496.7613413,2444981.14410135,213230042773.554
2025-03-28 00:00:00+00:00,1.9282823462091283,33124.00040148,2792653945.281267,37685.23566051,3177207486.130669,2441221.18883537,205817108491.54294
2025-03-29 00:00:00+00:00,1.8872433668233977,14352.47125303,1184038393.6018426,18714.94320112,1543930023.864409,2440501.89691866,201334522443.2884
2025-03-30 00:00:00+00:00,1.881216185430681,24698.89875035,2030656186.0545192,24456.15334072,2010698516.1727998,2443766.22352621,200917824281.71088
2025-03-31 00:00:00+00:00,1.8870880493017759,44559.371987,3674430408.5611053,41527.99239581,3424458453.0988584,2449046.53531245,201951927508.284
2025-04-01 00:00:00+00:00,1.9500766862141923,25428.30578234,2167170939.1698704,31027.63029022,2644382966.4409413,2447110.19124427,208559159890.79227
2025-04-02 00:00:00+00:00,1.8882773504046593,30004.12067529,2477009123.8394732,33972.35218544,2804608981.289848,2446194.53661344,201947134243.72662
2025-04-03 00:00:00+00:00,1.8941542618128036,31384.37901865,2602759823.8450828,41024.34975779,3402218960.1232247,2438388.57122998,202219703131.58044
2025-04-04 00:00:00+00:00,1.9126673444102584,35617.50612191,2983827359.6612587,38473.04701204,3223047955.4390197,2436800.71305507,204140980920.13953
2025-04-05 00:00:00+00:00,1.9016833447333794,18509.98572001,1541922006.3117838,16474.71073818,1372379180.5716784,2440245.68660819,203277764872.66483
2025-04-06 00:00:00+00:00,1.7801240635878879,27316.10460283,2129265454.9616897,23778.83970805,1853538880.6563826,2444677.96862925,190560419312.82153
2025-04-07 00:00:00+00:00,1.8128169226747144,51943.63372103,4125457117.76638,55464.49087379,4405089945.910471,2442925.68543149,194021565977.91846
2025-04-08 00:00:00+00:00,1.7439655745926916,36065.05289736,2753618344.8026276,33086.35747888,2526190691.4660516,2449404.44861812,187015531150.0941
2025-04-09 00:00:00+00:00,1.8872309635239621,33397.52835479,2762663700.5554833,37342.52498835,3088996202.84638,2446875.43175882,202407012377.95605
2025-04-10 00:00:00+00:00,1.8147281216378452,26913.74081062,2141229116.2443016,30785.01749402,2449223846.886236,2445174.62797641,194535540212.1934
2025-04-11 00:00:00+00:00,1.9005276237422863,32020.90576792,2669259487.2180777,34178.84703398,2849145254.317795,2444603.91219616,203781936476.55505
2025-04-12 00:00:00+00:00,1.9432833469455524,19985.43605464,1704143133.5488453,18186.77792442,1550772904.6563623,2447020.02523424,208655561092.51318
2025-04-13 00:00:00+00:00,1.9039218772421993,17297.98808899,1445574778.4433157,17386.13494571,1452941119.0962262,2448198.96696142,204593427920.2668
2025-04-14 00:00:00+00:00,1.9262023235820704,23960.56249808,2026800797.7958033,31877.80022916,2696512276.8555217,2441767.75411798,206546771699.32712
2025-04-15 00:00:00+00:00,1.9071370551656621,24717.08140578,2068111420.2711692,28828.33255247,2412105329.118524,2439548.65799905,204120314898.3126
2025-04-16 00:00:00+00:00,1.9172708051026972,23548.78184644,1981666157.5676012,29223.75678718,2459224014.209293,2435772.58514311,204974003792.84406
2025-04-17 00:00:00+00:00,1.9396573992306128,30242.6194716,2568825755.1886234,33219.47329118,2821681456.671421,2434259.11939216,206767390852.81793
2025-04-18 00:00:00+00:00,1.927799316975245,16445.3838731,1388562250.0516417,19146.13115887,1616599233.3709457,2433561.30077677,205477195395.39166
2025-04-19 00:00:00+00:00,1.9434572717156722,13473.52801027,1146930319.445497,15567.17478114,1325151417.7272263,2432970.67350044,207105950990.14954
2025-04-20 00:00:00+00:00,1.9426378432392224,13485.90034663,1147673667.964975,15627.59035586,1329935227.4722836,2431908.33843648,206959646088.84695
2025-04-21 00:00:00+00:00,1.9927995689339313,24946.53462672,2179347223.8343234,30732.60826003,2684822781.796142,2431002.15047665,212374097927.891
2025-04-22 00:00:00+00:00,2.1282639230663345,36094.42630671,3374670430.01751,46277.20760513,4326715786.026536,2421936.81479641,226440461549.73306
2025-04-23 00:00:00+00:00,2.1261098636422497,30095.01624195,2819774831.4630556,34949.95720405,3274662119.8801355,2418523.0863374,226605311435.60104
2025-04-24 00:00:00+00:00,2.126194044694234,35064.17820964,3290768979.6551876,49931.00470713,4686018888.874668,2406563.35878602,225855686715.92548
2025-04-25 00:00:00+00:00,2.139689228562994,28061.96792732,2659472346.440087,65334.38521029,6191831990.844434,2370234.72553869,224630493608.58438
2025-04-26 00:00:00+00:00,2.1368454882429617,19684.5581511,1864019610.365546,18959.8587891,1795394558.5854576,2371718.48125741,224588722052.83176
2025-04-27 00:00:00+00:00,2.116303078347162,14826.60260665,1390926239.7678297,13205.98985518,1238891895.8034925,2373871.16991556,222699682972.7503
2025-04-28 00:00:00+00:00,2.1414599497479094,23818.40508214,2264321002.172908,24666.80256742,2344974775.4833074,2373400.16777812,225629710634.59018
2025-04-29 00:00:00+00:00,2.1164915940420426,28252.90588185,2658678690.2800136,37137.09700293,3494706308.563491,2365001.02058784,222553313355.5199
2025-04-30 00:00:00+00:00,2.117664419217392,23112.88240522,2178082516.8556294,22998.78319593,2167330180.1896725,2365742.28205536,222939822631.8658
2025-05-01 00:00:00+00:00,2.1635056908519745,28283.43273094,2726855026.78493,32026.03111742,3087685457.818362,2363200.02425061,227840231655.3559
2025-05-02 00:00:00+00:00,2.1700257371132774,28116.59338999,2722870007.9402823,33948.20349461,3287615389.133026,2358202.66890133,228373303647.87988
2025-05-03 00:00:00+00:00,2.148827641148182,14834.89321728,1423313229.3021164,13652.34804083,1309855574.485421,2360040.64616951,226430822533.39404
2025-05-04 00:00:00+00:00,2.1136160468529854,12194.54851346,1150894537.7681568,12410.12105395,1171239797.7069647,2360043.3548109,222735675941.57986
2025-05-05 00:00:00+00:00,2.1198315170018898,25558.36985179,2424306709.569316,32080.0274888,3042910261.3060093,2354555.37481752,223338359462.03094
2025-05-06 00:00:00+00:00,2.1566030190508587,15857.3444179,1533055146.4505725,24303.82657326,2349643510.581747,2346108.89266216,226816938400.42694
2025-05-07 00:00:00+00:00,2.1641775871229822,23157.75194194,2249483250.9519424,22182.02800591,2154703988.389874,2347084.61659819,227989640222.49088
2025-05-08 00:00:00+00:00,2.2908345636251912,29827.13690978,3074269259.801778,30319.92882977,3125061095.963807,2346591.8246782,241862138284.71555
2025-05-09 00:00:00+00:00,2.2831068959043845,27278.05916215,2808025313.054186,29017.36428101,2987070778.563714,2344852.51955934,241381001161.46765
2025-05-10 00:00:00+00:00,2.3179930154044754,12665.54424961,1324598357.3361876,13528.91362674,1414891963.057551,2343989.15018221,245140999609.29883
2025-05-11 00:00:00+00:00,2.30314847924649,13343.42067941,1387397347.2716665,12324.58387579,1281462631.3838336,2345007.98698583,243824873594.47232
2025-05-12 00:00:00+00:00,2.276547512358493,33220.60424889,3419067070.5118284,33912.02163008,3490227799.0252247,2344982.30133482,241345753597.92926
2025-05-13 00:00:00+00:00,2.2970209363653464,22147.14367042,2306530042.4519267,33464.79156794,3485214538.9266686,2334894.67771145,243169268247.24197
2025-05-14 00:00:00+00:00,2.2817352097814925,25517.58755198,2642925941.461975,26133.72332383,2706740799.021216,2334849.18643319,241826680192.84793
2025-05-15 00:00:00+00:00,2.2793299047250057,29189.59970862,3027436811.690147,39692.715922,4116780995.209597,2326180.96812266,241262845802.8453
2025-05-16 00:00:00+00:00,2.272925986368772,24171.58544855,2503360925.340592,26740.11049192,2769373481.406372,2324109.27949774,240699327270.0336
2025-05-17 00:00:00+00:00,2.263971398372875,15033.07694348,1551263831.6407936,16227.09685518,1674474795.7197397,2323374.45819469,239749106447.4736
2025-05-18 00:00:00+00:00,2.3240704676353836,16918.43214504,1793619255.018542,16287.94253286,1726777463.8407018,2324689.64199082,246453576080.29333
2025-05-19 00:00:00+00:00,2.309462953385517,24937.10428669,2633752941.1071424,35092.14754475,3706286252.9344187,2316035.31500411,244609989695.38904
2025-05-20 00:00:00+00:00,2.3328187609635207,26734.18516174,2857706083.3921156,29229.51202985,3124439882.380498,2315401.66609789,247500994949.85052
2025-05-21 00:00:00+00:00,2.387132485847717,33373.98547564,3661288258.053077,40674.92649885,4462236938.890968,2756993.03608726,302455522967.9777
2025-05-22 00:00:00+00:00,2.4191148692725477,44129.01394056,4919370739.624737,40491.94539942,4513921196.079675,2761898.99364492,307888254957.08344
2025-05-23 00:00:00+00:00,2.325244185229265,40324.96408371,4326541569.184659,43111.02992998,4625463836.625493,2759994.66925697,296125041611.43744
2025-05-24 00:00:00+00:00,2.3375230632787902,16805.38348251,1813592086.3096786,19422.0935444,2095980445.0965867,2758224.02250125,297660167331.71204
2025-05-25 00:00:00+00:00,2.3575883785824456,15602.90361639,1699388321.332432,17634.85419256,1920697967.5088487,2756818.43538487,300258539583.9886
2025-05-26 00:00:00+00:00,2.3615409622706873,21499.42251681,2351434520.717729,30967.48559067,3386975374.840661,2748015.40462246,300555900087.13055
2025-05-27 00:00:00+00:00,2.3483230152239987,32196.30584828,3511533421.875408,36187.33811267,3946820726.270837,2745180.73019463,299406830354.7862
2025-05-28 00:00:00+00:00,2.319565765914059,33046.67072154,3565583835.4634743,36148.94156152,3900304596.0952706,2742435.45268912,295896176722.47626
2025-05-29 00:00:00+00:00,2.269515917375292,30708.67062278,3246918577.882854,41030.96596215,4338325396.350985,2733152.14570745,288984260734.9744
2025-05-30 00:00:00+00:00,2.2301710388100866,28423.92260344,2955556507.4807363,31067.68555243,3230458423.628587,2732265.49643774,284104526346.5616
2025-05-31 00:00:00+00:00,2.2453195179282552,16835.48489503,1762826184.325014,18866.35515987,1975476506.0798628,2730778.93179768,285937033271.7384
2025-06-01 00:00:00+00:00,2.2668244854256177,14436.02163338,1526611593.515262,15881.62951178,1679484857.5549562,2730267.92156241,288726268795.7124
2025-06-02 00:00:00+00:00,2.263174032245519,24513.46165022,2595968159.38138,34484.67130897,3651916240.2351003,2726656.8073419,288752129520.497
