timestamp,mining_difficulty,hash_rate_ths,miner_revenue_usd
2017-10-26,1196792694098.0,9935312.21490186,14196709.0848065
2017-10-28,1452839779145.0,6138789.85774571,14196709.0848065
2017-10-30,1452839779145.0,6138789.85774571,12873410.4360565
2017-11-01,1452839779145.0,7872095.2293445,12873410.4360565
2017-11-03,1452839779145.0,7872095.2293445,12745769.1613126
2017-11-05,1452839779145.0,10183169.0581429,12745769.1613126
2017-11-07,1452839779145.0,10183169.0581429,15916555.6435329
2017-11-09,1452839779145.0,11049821.7439423,15916555.6435329
2017-11-11,1452839779145.0,11049821.7439423,8785091.45149512
2017-11-13,1364422081125.0,9495610.53578818,8785091.45149512
2017-11-15,1364422081125.0,9495610.53578818,17885007.8421946
2017-11-17,1364422081125.0,11326906.8534045,17885007.8421946
2017-11-19,1364422081125.0,11326906.8534045,17836891.9126454
2017-11-21,1364422081125.0,11733861.5906525,17836891.9126454
2017-11-23,1364422081125.0,11733861.5906525,18447902.2439344
2017-11-25,1347001430558.0,10445729.4715075,18447902.2439344
2017-11-27,1347001430558.0,10445729.4715075,22731345.2947229
2017-11-29,1347001430558.0,11584046.1446846,22731345.2947229
2017-12-01,1347001430558.0,11584046.1446846,25856448.1705625
2017-12-03,1347001430558.0,11784925.5575982,25856448.1705625
2017-12-05,1347001430558.0,11784925.5575982,29210388.2872577
2017-12-07,1590896927258.0,11941671.1962486,29210388.2872577
2017-12-09,1590896927258.0,11941671.1962486,42165253.3814881
2017-12-11,1590896927258.0,13523349.5003875,42165253.3814881
2017-12-13,1590896927258.0,13523349.5003875,50475052.9011524
2017-12-15,1590896927258.0,13365181.6699736,50475052.9011524
2017-12-17,1590896927258.0,13365181.6699736,55498368.9347384
2017-12-19,1873105475221.0,13035760.950516,55498368.9347384
2017-12-21,1873105475221.0,13035760.950516,46165232.3021406
2017-12-23,1873105475221.0,12942648.372298,46165232.3021406
2017-12-25,1873105475221.0,12942648.372298,33837650.8285438
2017-12-27,1873105475221.0,14525562.2020035,33837650.8285438
2017-12-29,1873105475221.0,14525562.2020035,41872625.551997
2017-12-31,1873105475221.0,15177350.2495293,41872625.551997
2018-01-02,1873105475221.0,15177350.2495293,39946758.985841
2018-01-04,1931136454487.0,16127548.7258182,39946758.985841
2018-01-06,1931136454487.0,16127548.7258182,46563789.9760972
2018-01-08,1931136454487.0,15935554.0981299,46563789.9760972
2018-01-10,1931136454487.0,15935554.0981299,39636974.2597653
2018-01-12,1931136454487.0,17087521.8642597,39636974.2597653
2018-01-14,1931136454487.0,17087521.8642597,33285730.8286788
2018-01-16,2227847638503.0,17608758.1817911,33285730.8286788
2018-01-18,2227847638503.0,17608758.1817911,32739932.5047795
2018-01-20,2227847638503.0,19712949.4110618,32739932.5047795
2018-01-22,2227847638503.0,19712949.4110618,27049040.6377818
2018-01-24,2227847638503.0,19491455.5974543,27049040.6377818
2018-01-26,2227847638503.0,19491455.5974543,23885798.1844209
2018-01-28,2603077300218.0,20445148.5647756,23885798.1844209
2018-01-30,2603077300218.0,20445148.5647756,24473743.4213841
2018-02-01,2603077300218.0,20703947.9136968,24473743.4213841
2018-02-03,2603077300218.0,20703947.9136968,19143008.6973898
2018-02-05,2603077300218.0,23938939.775212,19143008.6973898
2018-02-07,2603077300218.0,23938939.775212,15016975.9975587
2018-02-09,2874674234415.0,19291612.224166,15016975.9975587
2018-02-11,2874674234415.0,19291612.224166,16243960.9275333
2018-02-13,2874674234415.0,23435736.3315795,16243960.9275333
2018-02-15,2874674234415.0,23435736.3315795,16956455.4438234
2018-02-17,2874674234415.0,21292223.8622277,16956455.4438234
2018-02-19,2874674234415.0,21292223.8622277,23360784.6795428
2018-02-21,3007383866429.0,25265138.8267172,23360784.6795428
2018-02-23,3007383866429.0,25265138.8267172,19432244.5627423
2018-02-25,3007383866429.0,25564134.5524772,19432244.5627423
2018-02-27,3007383866429.0,25564134.5524772,21628887.7869834
2018-03-01,3007383866429.0,24667147.3751973,21628887.7869834
2018-03-03,3007383866429.0,24667147.3751973,26214536.4268542
2018-03-05,3233581400367.21,24372959.7309369,26214536.4268542
2018-03-07,3233581400367.21,24372959.7309369,21157511.2468039
2018-03-09,3290605988755.0,23882228.9980992,21157511.2468039
2018-03-11,3290605988755.0,23882228.9980992,18210037.1103318
2018-03-13,3290605988755.0,25845151.9294498,18210037.1103318
2018-03-15,3290605988755.0,25845151.9294498,14891789.5575998
2018-03-17,3290605988755.0,24372959.7309369,14891789.5575998
2018-03-19,3290605988755.0,24372959.7309369,16605902.4023534
2018-03-21,3462542391191.0,26162835.2122593,16605902.4023534
2018-03-23,3462542391191.0,26162835.2122593,14416156.914284
2018-03-25,3462542391191.0,23236728.6424672,14416156.914284
2018-03-27,3462542391191.0,23236728.6424672,15343941.6498773
2018-03-29,3462542391191.0,26162835.2122593,15343941.6498773
2018-03-31,3462542391191.0,26162835.2122593,11496221.1522506
2018-04-02,3511060552899.0,27227579.6162083,11496221.1522506
2018-04-04,3511060552899.0,27227579.6162083,13317444.6543738
2018-04-06,3511060552899.0,24085935.8143381,13317444.6543738
2018-04-08,3511060552899.0,24085935.8143381,14381384.2556293
2018-04-10,3511060552899.0,28623865.7503728,14381384.2556293
2018-04-12,3511060552899.0,28623865.7503728,14467514.3872462
2018-04-14,3796188328004.62,26146926.5194725,14467514.3872462
2018-04-16,3796188328004.62,26146926.5194725,14466032.4235628
2018-04-18,3839316899029.0,30536556.519092,14466032.4235628
2018-04-20,3839316899029.0,30536556.519092,14670398.2209767
2018-04-22,3839316899029.0,30536556.519092,14670398.2209767
2018-04-24,3839316899029.0,30536556.519092,19313819.5456429
2018-04-26,3839316899029.0,26910340.4324498,19313819.5456429
2018-04-28,3839316899029.0,26910340.4324498,15653776.3788926
2018-04-30,4022059196164.0,30990335.3016848,15653776.3788926
2018-05-02,4022059196164.0,30990335.3016848,16550285.1275183
2018-05-04,4022059196164.0,27591395.3008549,16550285.1275183
2018-05-06,4022059196164.0,27591395.3008549,16838802.1726855
2018-05-08,4022059196164.0,27791332.9479625,16838802.1726855
2018-05-10,4022059196164.0,27791332.9479625,19067802.4806501
2018-05-12,4143878474754.0,33988897.1882526,19067802.4806501
2018-05-14,4143878474754.0,33988897.1882526,14739381.0305533
2018-05-16,4143878474754.0,36872803.6163467,14739381.0305533
2018-05-18,4143878474754.0,36872803.6163467,15763512.3289478
2018-05-20,4143878474754.0,29663037.5461113,15763512.3289478
2018-05-22,4143878474754.0,29663037.5461113,15794378.6165236
2018-05-24,4219142059012.62,30616246.3183454,15794378.6165236
2018-05-26,4219142059012.62,30616246.3183454,15506006.4825006
2018-05-28,4306949573981.0,33399541.438195,15506006.4825006
2018-05-30,4306949573981.0,33399541.438195,16513656.6717777
2018-06-01,4306949573981.0,35540537.6842331,16513656.6717777
2018-06-03,4306949573981.0,35540537.6842331,16165187.1658882
2018-06-05,4415593341673.57,42980660.1034435,16165187.1658882
2018-06-07,4415593341673.57,42980660.1034435,13918250.6520602
2018-06-09,4940704885521.0,35121339.3988139,13918250.6520602
2018-06-11,4940704885521.0,35121339.3988139,11987207.9874201
2018-06-13,4940704885521.0,35121339.3988139,11987207.9874201
2018-06-15,4940704885521.0,35121339.3988139,13178785.7305518
2018-06-17,4940704885521.0,38559792.2070893,13178785.7305518
2018-06-19,4940704885521.0,38559792.2070893,13569989.109128
2018-06-21,5077499034879.0,42908653.8315633,13569989.109128
2018-06-23,5077499034879.0,42908653.8315633,13084984.3584379
2018-06-25,5077499034879.0,39627403.832679,13084984.3584379
2018-06-27,5077499034879.0,39627403.832679,9410792.753692
2018-06-29,5077499034879.0,38112980.7562709,9410792.753692
2018-07-01,5077499034879.0,38112980.7562709,11937510.4443779
2018-07-03,5363678461481.0,30929068.6931155,11937510.4443779
2018-07-05,5363678461481.0,30929068.6931155,11406742.2965554
2018-07-07,5363678461481.0,41594264.7941898,11406742.2965554
2018-07-09,5363678461481.0,41594264.7941898,11538923.6101558
2018-07-11,5363678461481.0,35995036.8411258,11538923.6101558
2018-07-13,5363678461481.0,35995036.8411258,11580161.27454
2018-07-15,5363678461481.0,35461777.0360721,11580161.27454
2018-07-17,5363678461481.0,35461777.0360721,14162648.5568392
2018-07-19,5178671069072.0,44021066.1135111,14162648.5568392
2018-07-21,5178671069072.0,44021066.1135111,12868685.0037298
2018-07-23,5178671069072.0,42733900.4376774,12868685.0037298
2018-07-25,5178671069072.0,42733900.4376774,18521932.1199499
2018-07-27,5178671069072.0,42991333.5728441,18521932.1199499
2018-07-29,5178671069072.0,42991333.5728441,17783188.6373367
2018-07-31,5949437371609.0,43474975.9754299,17783188.6373367
2018-08-02,5949437371609.0,43474975.9754299,14896249.0194185
2018-08-04,5949437371610.0,52051671.9161698,14896249.0194185
2018-08-06,5949437371610.0,52051671.9161698,11561668.3213017
2018-08-08,5949437371610.0,46432457.3343105,11561668.3213017
2018-08-10,5949437371610.0,46432457.3343105,14364533.2889265
2018-08-12,6389316883512.0,49230273.0794216,14364533.2889265
2018-08-14,6389316883512.0,49230273.0794216,10463532.7086275
2018-08-16,6389316883512.0,50183117.0745072,10463532.7086275
2018-08-18,6389316883512.0,50183117.0745072,13176949.401446
2018-08-20,6389316883512.0,47642199.754279,13176949.401446
2018-08-22,6389316883512.0,47642199.754279,13754538.29512
2018-08-24,6505039002077.41,47211617.4407006,13754538.29512
2018-08-26,6505039002077.41,47211617.4407006,14782108.510734
2018-08-28,6727225469723.0,51165065.369764,14782108.510734
2018-08-30,6727225469723.0,51165065.369764,13524159.9511415
2018-09-01,6727225469723.0,50496240.9858456,13524159.9511415
2018-09-03,6727225469723.0,50496240.9858456,13221829.9042709
2018-09-05,6727225469723.0,44142409.33862,13221829.9042709
2018-09-07,6727225469723.0,44142409.33862,12582725.3198711
2018-09-09,7019199231177.0,56874984.6776413,12582725.3198711
2018-09-11,7019199231177.0,56874984.6776413,11243962.7129766
2018-09-13,7019199231177.0,51641090.3821529,11243962.7129766
2018-09-15,7019199231177.0,51641090.3821529,11500218.9046532
2018-09-17,7019199231177.0,47105048.6593962,11500218.9046532
2018-09-19,7019199231177.0,47105048.6593962,13390617.4929546
2018-09-21,7152633351906.0,51200543.8778585,13390617.4929546
2018-09-23,7152633351906.0,51200543.8778585,12664817.2593975
2018-09-25,7152633351906.0,60089527.1899868,12664817.2593975
2018-09-27,7152633351906.0,60089527.1899868,11811663.0811172
2018-09-29,7152633351906.0,54045018.5377396,11811663.0811172
2018-10-01,7152633351906.0,54045018.5377396,13302756.841859
2018-10-03,7152633351906.0,51556103.2103437,13302756.841859
2018-10-05,7152633351906.0,51556103.2103437,10781240.5783847
2018-10-07,7454968648263.0,52623567.2251537,10781240.5783847
2018-10-09,7454968648263.0,52623567.2251537,10819341.6623845
2018-10-11,7454968648263.0,58923571.7521087,10819341.6623845
2018-10-13,7454968648263.0,58923571.7521087,11153382.1683486
2018-10-15,7454968648263.0,60035337.2568655,11153382.1683486
2018-10-17,7454968648263.0,60035337.2568655,11388324.9367584
2018-10-19,7182852313938.0,50702736.5834647,11388324.9367584
2018-10-21,7182852313938.0,50702736.5834647,11177638.2230549
2018-10-23,7182852313938.0,54987474.8862927,11177638.2230549
2018-10-25,7182852313938.0,54987474.8862927,11078368.7086216
2018-10-27,7182852313938.0,48560367.4320507,11078368.7086216
2018-10-29,7182852313938.0,48560367.4320507,11701707.396594
2018-10-31,7182852313938.0,58201028.6134137,11701707.396594
2018-11-02,7182852313938.0,58201028.6134137,11791348.731355
2018-11-04,7184404942702.0,44285199.6469399,11791348.731355
2018-11-06,7184404942702.0,44285199.6469399,10388473.3176845
2018-11-08,7184404942702.0,43213783.5264494,10388473.3176845
2018-11-10,7184404942702.0,43213783.5264494,10836466.3614449
2018-11-12,7184404942702.0,49999418.9562224,10836466.3614449
2018-11-14,7184404942702.0,49999418.9562224,10486098.1233794
2018-11-16,7175974755379.84,44946674.6331138,10486098.1233794
2018-11-18,7175974755379.84,44946674.6331138,8599720.95927254
2018-11-20,6653303141406.0,43657349.0874779,8599720.95927254
2018-11-22,6653303141406.0,43657349.0874779,6996199.90465438
2018-11-24,6653303141406.0,47295461.5114344,6996199.90465438
2018-11-26,6653303141406.0,47295461.5114344,5473562.85458386
2018-11-28,6653303141406.0,39027024.1842606,5473562.85458386
2018-11-30,6653303141406.0,39027024.1842606,5401820.88924666
2018-12-02,6653303141406.0,37704074.2119128,5401820.88924666
2018-12-04,6653303141406.0,37704074.2119128,7036398.75283324
2018-12-06,5646403851535.0,37892374.8161739,7036398.75283324
2018-12-08,5646403851535.0,37892374.8161739,5447972.13209918
2018-12-10,5646403851535.0,34804847.9793004,5447972.13209918
2018-12-12,5646403851535.0,34804847.9793004,5160390.73972739
2018-12-14,5646403851535.0,40979901.6530473,5160390.73972739
2018-12-16,5646403851535.0,40979901.6530473,4666604.25778655
2018-12-18,5621092245587.73,35766529.4260719,4666604.25778655
2018-12-20,5621092245587.73,35766529.4260719,6721946.32294331
2018-12-22,5106422924660.0,44422290.5748598,6721946.32294331
2018-12-24,5106422924660.0,44422290.5748598,8231393.77197834
2018-12-26,5106422924660.0,39853140.68716,8231393.77197834
2018-12-28,5106422924660.0,39853140.68716,7898836.22197374
2018-12-30,5106422924660.0,44676132.2352876,7898836.22197374
2019-01-01,5106422924660.0,44676132.2352876,7012103.64869832
2019-01-03,5618595848853.0,43291796.7608921,7012103.64869832
2019-01-05,5618595848853.0,43291796.7608921,8052390.56037927
2019-01-07,5618595848853.0,39381569.9566825,8052390.56037927
2019-01-09,5618595848853.0,39381569.9566825,8518054.36444044
2019-01-11,5618595848853.0,41336683.3587873,8518054.36444044
2019-01-13,5618595848853.0,41336683.3587873,6266417.92080623
2019-01-15,5883988430955.0,38609293.9848521,6266417.92080623
2019-01-17,5883988430955.0,38609293.9848521,5891153.31180589
2019-01-19,5883988430955.0,38901788.6362525,5891153.31180589
2019-01-21,5883988430955.0,38901788.6362525,6879083.71968765
2019-01-23,5883988430955.0,42704219.1044576,6879083.71968765
2019-01-25,5883988430955.0,42704219.1044576,6309969.92281265
2019-01-27,5883988430955.0,40071767.241854,6309969.92281265
2019-01-29,5883988430955.0,40071767.241854,6364552.33446091
2019-01-31,5814661935892.0,44802503.958942,6364552.33446091
2019-02-02,5814661935892.0,44802503.958942,6325531.02417506
2019-02-04,5814661935892.0,42490116.6578353,6325531.02417506
2019-02-06,5814661935892.0,42490116.6578353,6985845.57387517
2019-02-08,5814661935892.0,47114891.2600487,6985845.57387517
2019-02-10,5814661935892.0,47114891.2600487,6454979.70124316
2019-02-12,6061518831027.0,38568926.138295,6454979.70124316
2019-02-14,6061518831027.0,38568926.138295,6566282.2719383
2019-02-16,6061518831027.0,45197960.3183144,6566282.2719383
2019-02-18,6061518831027.0,45197960.3183144,7556019.10851886
2019-02-20,6061518831027.0,39171565.6092058,7556019.10851886
2019-02-22,6061518831027.0,39171565.6092058,8096363.88186099
2019-02-24,6064081790460.55,41298258.2978092,8096363.88186099
2019-02-26,6064081790460.55,41298258.2978092,7878415.30725483
2019-02-28,6071846049921.0,45274965.6436762,7878415.30725483
2019-03-02,6071846049921.0,45274965.6436762,6565214.95545392
2019-03-04,6071846049921.0,41351135.2878909,6565214.95545392
2019-03-06,6071846049921.0,41351135.2878909,6388631.33749861
2019-03-08,6071846049921.0,44067633.2265115,6388631.33749861
2019-03-10,6071846049921.0,44067633.2265115,6690849.40826923
2019-03-12,6068891541677.0,43141131.5892332,6690849.40826923
2019-03-14,6068891541677.0,43141131.5892332,7600598.59424684
2019-03-16,6068891541677.0,49174856.287028,7600598.59424684
2019-03-18,6068891541677.0,49174856.287028,8269486.75644039
2019-03-20,6068891541677.0,48571483.8172485,8269486.75644039
2019-03-22,6068891541677.0,48571483.8172485,8113657.07200504
2019-03-24,6368919654419.87,47490106.9905989,8113657.07200504
2019-03-26,6368919654419.87,47490106.9905989,6780907.83753621
2019-03-28,6379265451411.0,46298790.8217788,6780907.83753621
2019-03-30,6379265451411.0,46298790.8217788,7321449.75025686
2019-04-01,6379265451411.0,43127640.7654926,7321449.75025686
2019-04-03,6379265451411.0,43127640.7654926,9794906.73422098
2019-04-05,6379265451411.0,50104170.8893222,9794906.73422098
2019-04-07,6379265451411.0,50104170.8893222,9465714.63768817
2019-04-09,6393023717202.0,41949459.1204562,9465714.63768817
2019-04-11,6393023717202.0,41949459.1204562,10673185.0684278
2019-04-13,6393023717202.0,42902855.9186484,10673185.0684278
2019-04-15,6393023717202.0,42902855.9186484,9812670.32039005
2019-04-17,6393023717202.0,43856252.7168405,9812670.32039005
2019-04-19,6393023717202.0,43856252.7168405,10531918.6568264
2019-04-21,6357721118108.33,51199133.0238072,10531918.6568264
2019-04-23,6357721118108.33,51199133.0238072,8538019.90240713
2019-04-25,6353030562984.0,45160953.3019234,8538019.90240713
2019-04-27,6353030562984.0,45160953.3019234,9112041.03117378
2019-04-29,6353030562984.0,51477170.5469476,9112041.03117378
2019-05-01,6353030562984.0,51477170.5469476,11945018.6431959
2019-05-03,6353030562984.0,48003251.0621843,11945018.6431959
2019-05-05,6353030562984.0,48003251.0621843,9591032.60781153
2019-05-07,6702169884349.0,42312167.3509307,9591032.60781153
2019-05-09,6702169884349.0,42312167.3509307,12149462.758915
2019-05-11,6702169884349.0,43311667.3670944,12149462.758915
2019-05-13,6702169884349.0,43311667.3670944,16443665.5226962
2019-05-15,6702169884349.0,49641834.1361313,16443665.5226962
2019-05-17,6702169884349.0,49641834.1361313,15398528.2663666
2019-05-19,6704632680587.0,54326123.0260958,15398528.2663666
2019-05-21,6704632680587.0,54326123.0260958,16828129.8548241
2019-05-23,6704632680587.0,52659677.5344978,16828129.8548241
2019-05-25,6704632680587.0,52659677.5344978,15115205.1345969
2019-05-27,6704632680587.0,55659279.4193742,15115205.1345969
2019-05-29,6704632680587.0,55659279.4193742,20660475.7496612
2019-05-31,7459680720542.0,43386260.5763838,20660475.7496612
2019-06-02,7459680720542.0,43386260.5763838,15462127.8066285
2019-06-04,7459680720542.0,57106701.9552403,15462127.8066285
2019-06-06,7459680720542.0,57106701.9552403,16576546.9153716
2019-06-08,7459680720542.0,45982019.7561675,16576546.9153716
2019-06-10,7459680720542.0,45982019.7561675,16318423.0157517
2019-06-12,7459680720542.0,48577778.9359511,16318423.0157517
2019-06-14,7459680720542.0,48577778.9359511,18846894.0773128
2019-06-16,7409399249090.0,47882020.4805591,18846894.0773128
2019-06-18,7409399249090.0,47882020.4805591,19759220.101567
2019-06-20,7409399249090.0,53038545.7630809,19759220.101567
2019-06-22,7409399249090.0,53038545.7630809,20226178.7284416
2019-06-24,7409399249090.0,65193212.5004535,20226178.7284416
2019-06-26,7409399249090.0,65193212.5004535,28602342.1291297
2019-06-28,7934713219631.0,64293187.5738079,28602342.1291297
2019-06-30,7934713219631.0,64293187.5738079,23170049.1634577
2019-07-02,7934713219631.0,62321003.9058997,23170049.1634577
2019-07-04,7934713219631.0,62321003.9058997,25608368.4262575
2019-07-06,7934713219631.0,70209738.5775326,25608368.4262575
2019-07-08,7934713219631.0,70209738.5775326,27968213.8393009
2019-07-10,9064159826491.0,58125055.9333793,27968213.8393009
2019-07-12,9064159826491.0,58125055.9333793,24773188.3315347
2019-07-14,9064159826491.0,65334365.1964341,24773188.3315347
2019-07-16,9064159826491.0,65334365.1964341,22149573.0409782
2019-07-18,9064159826491.0,54520401.3018519,22149573.0409782
2019-07-20,9064159826491.0,54520401.3018519,24399901.5665187
2019-07-22,9064159826491.0,71191928.9726661,24399901.5665187
2019-07-24,9064159826491.0,71191928.9726661,17345757.0026475
2019-07-26,9013786945892.0,74380911.3910783,17345757.0026475
2019-07-28,9013786945892.0,74380911.3910783,20994348.8070565
2019-07-30,9013786945892.0,63627044.6839344,20994348.8070565
2019-08-01,9013786945892.0,63627044.6839344,18606541.3941747
2019-08-03,9013786945892.0,77517455.8473286,18606541.3941747
2019-08-05,9013786945892.0,77517455.8473286,22256372.3249701
2019-08-07,9985348008060.0,75945274.2994312,22256372.3249701
2019-08-09,9985348008060.0,75945274.2994312,22823177.0107999
2019-08-11,9985348008060.0,75945274.2994312,22823177.0107999
2019-08-13,9985348008060.0,75945274.2994312,23339417.3415891
2019-08-15,9985348008060.0,77930771.6667366,23339417.3415891
2019-08-17,9985348008060.0,77930771.6667366,16818757.380567
2019-08-19,10183488432890.0,82514504.7903757,16818757.380567
2019-08-21,10183488432890.0,82514504.7903757,18133519.9255694
2019-08-23,10183488432890.0,77452265.232684,18133519.9255694
2019-08-25,10183488432890.0,77452265.232684,20023054.2210009
2019-08-27,10183488432890.0,68340234.0288388,20023054.2210009
2019-08-29,10183488432890.0,68340234.0288388,20199158.8493224
2019-08-31,10183488432890.0,84033176.6576833,20199158.8493224
2019-09-02,10183488432890.0,84033176.6576833,19567794.8424031
2019-09-04,10771996663680.0,72825124.7697365,19567794.8424031
2019-09-06,10771996663680.0,72825124.7697365,21464687.5948385
2019-09-08,10771996663680.0,94779757.9723776,21464687.5948385
2019-09-10,10771996663680.0,94779757.9723776,23662199.3205437
2019-09-12,10771996663680.0,84605659.6589586,23662199.3205437
2019-09-14,10771996663680.0,84605659.6589586,20523303.2794348
2019-09-16,11890594958796.0,96346803.0777296,20523303.2794348
2019-09-18,11890594958796.0,96346803.0777296,22533478.5270288
2019-09-20,11890594958796.0,89253786.9002281,22533478.5270288
2019-09-22,11890594958796.0,89253786.9002281,21169975.568586
2019-09-24,11890594958796.0,92800294.9889788,21169975.568586
2019-09-26,11890594958796.0,92800294.9889788,18142040.4350672
2019-09-28,12759819404409.0,100852756.01995,18142040.4350672
2019-09-30,12759819404409.0,100852756.01995,13436667.5184307
2019-10-02,12759819404409.0,93875521.3267456,13436667.5184307
2019-10-04,12759819404409.0,93875521.3267456,15198779.2000248
2019-10-06,12759819404409.0,94509815.3897642,15198779.2000248
2019-10-08,12759819404409.0,94509815.3897642,17060959.4496355
2019-10-10,12874760266706.7,103681264.292523,17060959.4496355
2019-10-12,12874760266706.7,103681264.292523,14021139.9221787
2019-10-14,13008091666972.0,87295825.4578357,14021139.9221787
2019-10-16,13008091666972.0,87295825.4578357,14633533.2162171
2019-10-18,13008091666972.0,103461719.061139,14633533.2162171
2019-10-20,13008091666972.0,103461719.061139,14984777.0324384
2019-10-22,13008091666972.0,109281440.758328,14984777.0324384
2019-10-24,13008091666972.0,109281440.758328,12594197.4342478
2019-10-26,13691480038694.0,95285003.0093039,12594197.4342478
2019-10-28,13691480038694.0,95285003.0093039,16254462.7222859
2019-10-30,13691480038694.0,91201360.0231908,16254462.7222859
2019-11-01,13691480038694.0,91201360.0231908,15476389.7763189
2019-11-03,13691480038694.0,93923788.6805996,15476389.7763189
2019-11-05,13691480038694.0,93923788.6805996,17451427.0960617
2019-11-07,13669891710442.8,91737090.3690835,17451427.0960617
2019-11-09,13669891710442.8,91737090.3690835,16111246.6162539
2019-11-11,12720005267391.0,95479548.6213797,16111246.6162539
2019-11-13,12720005267391.0,95479548.6213797,15067619.9304147
2019-11-15,12720005267391.0,99905752.8621059,15067619.9304147
2019-11-17,12720005267391.0,99905752.8621059,16582477.2990228
2019-11-19,12720005267391.0,92950289.0552504,16582477.2990228
2019-11-21,12720005267391.0,92950289.0552504,13715760.945241
2019-11-23,12973235968800.0,111568229.030169,13715760.945241
2019-11-25,12973235968800.0,111568229.030169,11205569.8205629
2019-11-27,12973235968800.0,89641525.0589222,11205569.8205629
2019-11-29,12973235968800.0,89641525.0589222,14142605.488628
2019-12-01,12973235968800.0,89641525.0589222,14142605.488628
2019-12-03,12973235968800.0,89641525.0589222,14637722.1146156
2019-12-05,12955951549096.1,93386357.4980277,14637722.1146156
2019-12-07,12955951549096.1,93386357.4980277,15286888.4929326
2019-12-09,12876842089682.0,94736471.2539258,15286888.4929326
2019-12-11,12876842089682.0,94736471.2539258,12062018.8328855
2019-12-13,12876842089682.0,97296916.4229509,12062018.8328855
2019-12-15,12876842089682.0,97296916.4229509,11126047.8730105
2019-12-17,12876842089682.0,90255692.208132,11126047.8730105
2019-12-19,12876842089682.0,90255692.208132,14591652.0228841
2019-12-21,12948593420946.0,113287340.369223,14591652.0228841
2019-12-23,12948593420946.0,113287340.369223,13758030.7646397
2019-12-25,12948593420946.0,82390792.9957983,13758030.7646397
2019-12-27,12948593420946.0,82390792.9957983,13514433.1871364
2019-12-29,12948593420946.0,99770100.8933494,13514433.1871364
2019-12-31,12948593420946.0,99770100.8933494,13152944.2201164
2020-01-02,13798783827516.0,96717718.3123778,13152944.2201164
2020-01-04,13798783827516.0,96717718.3123778,15650931.3942571
2020-01-06,13798783827516.0,92602070.7246171,15650931.3942571
2020-01-08,13798783827516.0,92602070.7246171,14890476.7245234
2020-01-10,13798783827516.0,102205248.429392,14890476.7245234
2020-01-12,13798783827516.0,102205248.429392,15625350.6674988
2020-01-14,13819009697340.3,99607271.2200415,15625350.6674988
2020-01-16,13819009697340.3,99607271.2200415,17478168.636505
2020-01-18,14776367535689.0,96958912.29362,17478168.636505
2020-01-20,14776367535689.0,96958912.29362,16034934.2929324
2020-01-22,14776367535689.0,114587805.437915,16034934.2929324
2020-01-24,14776367535689.0,114587805.437915,16478219.0489395
2020-01-26,14776367535689.0,105038821.651422,16478219.0489395
2020-01-28,14776367535689.0,105038821.651422,16242549.0084109
2020-01-30,15466098935555.0,119936535.919975,16242549.0084109
2020-02-01,15466098935555.0,119936535.919975,17858163.3183205
2020-02-03,15466098935555.0,113785944.334335,17858163.3183205
2020-02-05,15466098935555.0,113785944.334335,19130672.8183499
2020-02-07,15466098935555.0,106866528.80049,19130672.8183499
2020-02-09,15466098935555.0,106866528.80049,19747647.2563808
2020-02-11,15521134947902.1,114190850.876276,19747647.2563808
2020-02-13,15521134947902.1,114190850.876276,18474198.4419548
2020-02-15,15546745765529.0,109742275.18922,18474198.4419548
2020-02-17,15546745765529.0,109742275.18922,19823862.1987849
2020-02-19,15546745765529.0,108969442.265353,19823862.1987849
2020-02-21,15546745765529.0,108969442.265353,18886942.6943443
2020-02-23,15546745765529.0,109742275.18922,18886942.6943443
2020-02-25,15546745765529.0,109742275.18922,17822599.4317669
2020-02-27,15486913440293.0,113169220.498612,17822599.4317669
2020-02-29,15486913440293.0,113169220.498612,15277906.3501235
2020-03-02,15486913440293.0,114708937.784307,15277906.3501235
2020-03-04,15486913440293.0,114708937.784307,18948989.9695022
2020-03-06,15486913440293.0,119328089.641393,18948989.9695022
2020-03-08,15486913440293.0,119328089.641393,17385259.2570763
2020-03-10,16552923967337.0,108616241.391911,17385259.2570763
2020-03-12,16552923967337.0,108616241.391911,13544827.8769228
2020-03-14,16552923967337.0,105324840.13761,13544827.8769228
2020-03-16,16552923967337.0,105324840.13761,7889846.94060429
2020-03-18,16552923967337.0,82285031.3575081,7889846.94060429
2020-03-20,16552923967337.0,82285031.3575081,9446456.6579134
2020-03-22,16552923967337.0,104501989.824035,9446456.6579134
2020-03-24,16552923967337.0,104501989.824035,11290318.1081887
2020-03-26,14143559041805.2,112492821.358516,11290318.1081887
2020-03-28,14143559041805.2,112492821.358516,10989618.9333618
2020-03-30,13912524048946.0,101664512.290166,10989618.9333618
2020-04-01,13912524048946.0,101664512.290166,12386579.1867395
2020-04-03,13912524048946.0,91290582.4646392,12386579.1867395
2020-04-05,13912524048946.0,91290582.4646392,14957634.8766792
2020-04-07,13912524048946.0,116188014.045904,14957634.8766792
2020-04-09,13912524048946.0,116188014.045904,14241012.6272215
2020-04-11,14715214060657.0,116308064.119463,14241012.6272215
2020-04-13,14715214060657.0,116308064.119463,14683700.7327373
2020-04-15,14715214060657.0,123623036.705593,14683700.7327373
2020-04-17,14715214060657.0,123623036.705593,11584618.6908067
2020-04-19,14715214060657.0,111187583.309172,11584618.6908067
